candidate_id,route_id,row,subject_id,sleep_date,route_name,targets,target_group_key,n_cells,q2_cells,s_cells,value_mode,route_score,assignment_route_score,outside_h069_cells,outside_h070_cells,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_h085_score,mean_h082_cell,mean_h076_hit,mean_h071_hit,mean_hard_confidence,mean_hard_combined,mean_resp_action,mean_resp_lift,source_agrees_h085_rate,mean_bad_same_rank,posterior_delta_sum,hard_delta_sum,source_proxy_sum,resp_delta_sum,mean_abs_move,max_abs_move,source_agree_rate,posterior_gain_rank,hard_gain_rank,source_gain_rank,resp_gain_rank,assignment_rank,route_score_rank,outside_rank,shortcut_avoid_rank,bad_avoid_rank,h082_rank,hard_conf_rank,scale_rank,mode_bonus,value_law_score,toxicity_sum,toxicity_mean,anti_h088_sum,h057_positive_sum,h057_positive_opp_sum,h088_active_rate,h057_positive_rate,mean_h095_safe_cell,mean_h088_toxicity,mean_h057_positive_weight,h095_posterior_rank,h095_source_rank,h095_hard_diag_rank,h095_assignment_rank,h095_h082_rank,h095_safe_cell_rank,h095_h057_pos_rank,h095_anti_h088_rank,h095_toxic_rank,h095_pos_opp_rank,h095_bad_avoid_rank,h095_mode_bonus,h095_action_score
h095_equation_safe_all_c860_r180_q85_948e8840,r091_q2_hardtail,91,id04,2024-09-25,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.1193160569931244,0.5145878623188406,1,0,0.1758428571428571,0.8452228571428572,0.3977371428571428,0.7858676571428572,1.0,1.0,1.0,0.5312274129974975,0.4890971428571429,0.8995776,1.2477922543893094,1.0,0.1785714285714285,-0.010159421075287778,0.014502181024567684,-4.659487192351782e-06,-7.243912529613285e-06,0.2902235567600267,0.2902235567600267,1.0,0.951670766707667,0.010813858138581385,0.8310014350143502,0.9695059450594506,0.5062525625256252,0.44634071340713405,0.14952337023370232,0.925020500205002,0.955950184501845,0.8060680606806068,0.03782287822878229,0.0815139401394014,0.05,0.6998513735137353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7320580571428571,0.0,0.0,0.951670766707667,0.8310014350143502,0.010813858138581385,0.5062525625256252,0.8060680606806068,0.9937986879868799,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.7257062320623207
h095_equation_safe_all_c860_r180_q85_948e8840,r010_q2_hardtail,10,id01,2024-08-13,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.185064171278839,0.5331476449275362,1,0,0.1500142857142857,0.7820800000000001,0.572737142857143,0.7960948000000001,1.0,1.0,1.0,0.533065060716122,0.2105485714285714,0.8925004571428573,1.1736899488899994,1.0,0.1785714285714285,-0.006649950812873673,0.013655900388171105,-7.085746861892289e-06,-4.4599888169609815e-06,0.2332892275499321,0.2332892275499321,1.0,0.8732574825748257,0.012351373513735137,0.9074671996719967,0.8962177121771218,0.5306990569905699,0.490159901599016,0.14952337023370232,0.9490057400574006,0.955950184501845,0.8060680606806068,0.04141041410414104,0.0815139401394014,0.05,0.6924200492004922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412352,0.0,0.0,0.8732574825748257,0.9074671996719967,0.012351373513735137,0.5306990569905699,0.8060680606806068,0.9956437064370643,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.7183845838458387
h095_equation_safe_all_c860_r180_q85_948e8840,r135_q2_hardtail,135,id06,2024-07-14,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.0901965141359815,0.4962409420289856,1,0,0.1989857142857143,0.8038514285714287,0.3853771428571428,0.7764711428571429,1.0,1.0,1.0,0.6553371977902636,0.5536914285714286,0.8839884571428571,1.1638164793584764,1.0,0.1785714285714285,-0.009094492593153092,0.013830600851782227,-4.479987919519418e-06,-6.048183057893987e-06,0.3015099579667425,0.3015099579667425,1.0,0.9318368183681837,0.012095120951209511,0.8221350963509635,0.9507482574825749,0.4855473554735547,0.4265067650676507,0.14952337023370232,0.8941164411644117,0.955950184501845,0.8060680606806068,0.3675686756867569,0.0815139401394014,0.05,0.6897642476424766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7234617142857143,0.0,0.0,0.9318368183681837,0.8221350963509635,0.012095120951209511,0.4855473554735547,0.8060680606806068,0.9933374333743338,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.7163304633046332
h095_equation_safe_all_c860_r180_q85_948e8840,r110_q2_hardtail,110,id05,2024-10-02,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.037735485564553,0.4656884057971014,1,0,0.1695285714285714,0.8101200000000001,0.2593571428571428,0.7375291714285716,1.0,1.0,0.0,0.5591800269668367,0.2474857142857143,0.859201542857143,1.1666889221804784,1.0,0.1785714285714285,-0.005699424965969646,0.010588133095267516,-7.201388425468078e-06,-3.7996891260544756e-06,0.22303587346110315,0.22303587346110315,1.0,0.8413284132841329,0.016041410414104142,0.9105934809348093,0.8652624026240262,0.4491082410824108,0.379920049200492,0.14952337023370232,0.9305555555555556,0.955950184501845,0.8060680606806068,0.08645961459614596,0.0815139401394014,0.05,0.6750276752767528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022686857142856,0.0,0.0,0.8413284132841329,0.9105934809348093,0.016041410414104142,0.4491082410824108,0.8060680606806068,0.9924149241492415,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6999103116031162
h095_equation_safe_all_c860_r180_q85_948e8840,r149_q2_hardtail,149,id06,2024-08-23,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.2729159427074102,0.5657653985507246,1,0,0.1624714285714285,0.8260914285714288,0.7514571428571428,0.8223041714285715,1.0,1.0,1.0,0.7433631615526127,0.8022285714285715,0.710145257142857,0.9991876639690458,1.0,0.1785714285714285,-0.005533325711191472,0.0035918425438197232,-3.836446383119387e-06,-3.1593318807682623e-06,0.25115591974947293,0.25115591974947293,1.0,0.8333845838458385,0.04100041000410004,0.786669741697417,0.8309758097580976,0.5768245182451824,0.5551455514555146,0.14952337023370232,0.9365518655186552,0.955950184501845,0.8060680606806068,0.7302173021730217,0.0815139401394014,0.05,0.6620156826568268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653858285714286,0.0,0.0,0.8333845838458385,0.786669741697417,0.04100041000410004,0.5768245182451824,0.8060680606806068,0.9984112341123411,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6957718327183273
h095_equation_safe_all_c860_r180_q85_948e8840,r225_q2_hardtail,225,id09,2024-09-20,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.2226523998502674,0.5369248188405797,1,0,0.1603285714285714,0.7950342857142858,0.6852571428571429,0.7949150285714286,1.0,1.0,1.0,0.5051420085300224,0.3862971428571428,0.8995984000000001,1.1630010930499142,1.0,0.1785714285714285,-0.004218240233756276,0.007967595411371375,-3.986607417687771e-06,-2.8033245729171932e-06,0.18695697854889684,0.18695697854889684,1.0,0.7665539155391554,0.020653956539565397,0.7965610906109061,0.7985854858548586,0.534850348503485,0.5173739237392374,0.14952337023370232,0.9374743747437474,0.955950184501845,0.8060680606806068,0.004561295612956129,0.0815139401394014,0.05,0.6375866133661339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397321142857143,0.0,0.0,0.7665539155391554,0.7965610906109061,0.020653956539565397,0.534850348503485,0.8060680606806068,0.994259942599426,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6724805248052481
h095_equation_safe_all_c860_r180_q85_948e8840,r136_q2_hardtail,136,id06,2024-07-16,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.1616309141359815,0.5070561594202898,1,0,0.1805,0.8112057142857143,0.5288971428571428,0.7685990857142857,1.0,1.0,1.0,0.5392559168272131,0.2512342857142857,0.8548801142857142,1.069608719887397,1.0,0.1785714285714285,-0.0036729382447303616,0.007392033381426799,-5.4138107216027435e-06,-2.2449181566690706e-06,0.17717947064571557,0.17717947064571557,1.0,0.7264760147601476,0.021935219352193523,0.863750512505125,0.7433374333743338,0.49702747027470273,0.47493849938499383,0.14952337023370232,0.9199466994669947,0.955950184501845,0.8060680606806068,0.05186551865518655,0.0815139401394014,0.05,0.6328561910619107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153151999999999,0.0,0.0,0.7264760147601476,0.863750512505125,0.021935219352193523,0.49702747027470273,0.8060680606806068,0.9928761787617876,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.66669844198442
h095_equation_safe_all_c860_r180_q85_948e8840,r050_q2_hardtail,50,id02,2024-10-07,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.0520155998502676,0.4785280797101449,1,1,0.2056142857142857,0.7363714285714286,0.3265371428571429,0.7207838285714284,1.0,1.0,0.0,0.6903451872594466,0.4603657142857143,0.8364354285714286,1.0734268328789165,1.0,0.1785714285714285,-0.004117772077390169,0.00553710740174751,-4.3879406421822804e-06,-2.5257868797425607e-06,0.19518696068125707,0.19518696068125707,1.0,0.7579950799507995,0.02972529725297253,0.8177788027880278,0.7757277572775728,0.4620233702337023,0.3992927429274293,0.14952337023370232,0.8839688396883969,0.955950184501845,0.8060680606806068,0.532390323903239,0.0815139401394014,0.05,0.6318875563755639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865775999999999,0.0,0.0,0.7579950799507995,0.8177788027880278,0.02972529725297253,0.4620233702337023,0.8060680606806068,0.9914924149241492,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6645228577285773
h095_equation_safe_all_c860_r180_q85_948e8840,r172_s_stage,172,id07,2024-08-21,s_stage,"S1,S2,S3,S4",0001111,4,0,4,h085_q,1.4669512451473143,0.6374411231884057,4,3,0.4608,0.4369342857142857,0.4837171428571428,0.5233504,0.75,0.0,0.75,0.6405640767821958,0.37050285714285713,0.3477066857142857,0.9888403259862262,1.0,0.6125714285714285,-0.004686421674180097,0.002832015962468515,-2.8360199167157382e-05,-2.652854096041119e-06,0.10176000520406259,0.16771054108414996,1.0,0.7929991799917999,0.052070520705207055,0.9758610086100861,0.7866953669536695,0.6635403854038541,0.656160311603116,0.7524856498564986,0.4112853628536285,0.31762505125051255,0.5233189831898319,0.31134686346863466,0.6643860188601886,0.01,0.6585742107421074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757924571428572,0.0,0.0,0.7929991799917999,0.9758610086100861,0.052070520705207055,0.6635403854038541,0.5233189831898319,0.9292230422304223,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.31762505125051255,0.035,0.6604404981549816
h095_equation_safe_all_c860_r180_q85_948e8840,r103_q2_hardtail,103,id04,2024-10-26,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.068039828421696,0.4725226449275362,0,1,0.1639857142857142,0.7937542857142859,0.3466971428571429,0.7252929714285715,1.0,1.0,0.0,0.5188481025444168,0.2383085714285714,0.8297373714285714,1.048806604351631,1.0,0.1785714285714285,-0.003694595390542066,0.004339238713331861,-4.109259595221675e-06,-2.2142377405757656e-06,0.17663307065348882,0.17663307065348882,1.0,0.7289872898728987,0.03515785157851579,0.80429991799918,0.7387761377613776,0.4578720787207872,0.41174661746617464,0.01783517835178352,0.9342455924559245,0.955950184501845,0.8060680606806068,0.017937679376793768,0.0815139401394014,0.05,0.6114570520705208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426713142857142,0.0,0.0,0.7289872898728987,0.80429991799918,0.03515785157851579,0.4578720787207872,0.8060680606806068,0.9901086510865109,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6539052890528907
h095_equation_safe_all_c860_r180_q85_948e8840,r194_q2_hardtail,194,id08,2024-09-09,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,0.9663445712788388,0.4026358695652174,1,0,0.3902285714285714,0.81792,0.617297142857143,0.6547068,0.0,1.0,0.0,0.7174569542328559,0.4224914285714286,0.7952858285714286,1.135322554547464,1.0,0.5777142857142857,-0.013560918025826929,0.015822091349823153,-1.3237642219006294e-05,-8.797723482907634e-06,0.35052092400880225,0.35052092400880225,1.0,0.9782697826978269,0.00943009430094301,0.9611777367773677,0.9786797867978679,0.35926609266092663,0.3303608036080361,0.14952337023370232,0.548790487904879,0.36895243952439527,0.14301455514555145,0.642220172201722,0.0815139401394014,0.05,0.6424123616236164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137289142857142,0.0,0.0,0.9782697826978269,0.9611777367773677,0.00943009430094301,0.35926609266092663,0.14301455514555145,0.9891861418614186,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.36895243952439527,0.06,0.6521450902009023
h095_equation_safe_all_c860_r180_q85_948e8840,r027_q2_hardtail,27,id02,2024-08-26,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.0006035998502674,0.4451539855072464,1,1,0.2625999999999999,0.8020171428571428,0.4002571428571429,0.6980070857142857,1.0,1.0,0.0,0.6701678390134121,0.2263885714285714,0.8166277714285716,1.0809863719922892,1.0,0.4297142857142857,-0.0038964502427991654,0.006911775664834474,-5.038383673642781e-06,-2.4068626352067936e-06,0.18610607000821056,0.18610607000821056,1.0,0.7428761787617876,0.023677736777367772,0.8483241082410824,0.7625051250512506,0.4237392373923739,0.3560373103731037,0.14952337023370232,0.8074005740057401,0.6573134481344813,0.8060680606806068,0.4381918819188192,0.0815139401394014,0.05,0.6134501845018452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655986285714286,0.0,0.0,0.7428761787617876,0.8483241082410824,0.023677736777367772,0.4237392373923739,0.8060680606806068,0.990569905699057,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.6573134481344813,0.06,0.6450717507175074
h095_equation_safe_all_c860_r180_q85_948e8840,r158_q2_hardtail,158,id07,2024-07-20,q2_hardtail,Q2,0100000,1,1,0,q_source_bridge,1.049179028421696,0.4786413043478261,1,1,0.1953285714285714,0.6754628571428573,0.3815171428571429,0.7442674000000001,1.0,1.0,0.0,0.6428918831358388,0.4742057142857143,0.8557444000000001,1.088496438984557,1.0,0.1785714285714285,-0.0047512808006171525,0.007192355696315822,-1.0011678644649874e-06,-2.955286989764111e-06,0.20251636701170536,0.20251636701170536,1.0,0.7958179581795818,0.022498974989749898,0.5087125871258713,0.8118593685936859,0.46248462484624847,0.39468019680196803,0.14952337023370232,0.9019577695776958,0.955950184501845,0.8060680606806068,0.3207769577695777,0.0815139401394014,0.05,0.5812935629356295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933061714285715,0.0,0.0,0.7958179581795818,0.5087125871258713,0.022498974989749898,0.46248462484624847,0.8060680606806068,0.9919536695366954,0.45851271012710126,0.41899856498564986,0.09335280852808528,0.39857523575235754,0.955950184501845,0.06,0.6286380176301765
